player_id,player_name,country,country_id,birth_date_utc,primary_position,club_id,club_name,height_cm,preferred_foot,transfer_value_eur
1057426,Armin Gigovic,Bosnia and Herzegovina,10106,2002-04-06,defensive midfielder,10192,Young Boys,187,right,1950982
1174844,Jovo Lukic,Bosnia and Herzegovina,10106,1998-11-28,striker,89022,Universitatea Cluj,190,left,959713
1179875,Ivan Basic,Bosnia and Herzegovina,10106,2002-04-30,central midfielder,166865,FC Astana,178,left,724785
1250485,Tarik Muharemovic,Bosnia and Herzegovina,10106,2003-02-28,center back,8463,Leeds United,187,left,17870981
1284492,Samed Bazdar,Bosnia and Herzegovina,10106,2004-01-31,striker,8394,Real Zaragoza,186,right,1251348
1300385,Amar Memic,Bosnia and Herzegovina,10106,2001-01-20,right wing-back,6033,Viktoria Plzen,176,right,2549448
1346860,Esmir Bajraktarevic,Bosnia and Herzegovina,10106,2005-03-10,right winger,8640,PSV Eindhoven,175,left,5515112
1415104,Benjamin Tahirovic,Bosnia and Herzegovina,10106,2003-03-03,central midfielder,8595,Brøndby IF,191,right,3975390
1515122,Arjan Malic,Bosnia and Herzegovina,10106,2005-08-28,right back,10014,Sturm Graz,186,right,1671096
1528815,Ermin Mahmic,Bosnia and Herzegovina,10106,2005-03-14,attacking midfielder,10245,Slovan Liberec,182,right,1390706
15403,Edin Dzeko,Bosnia and Herzegovina,10106,1986-03-17,striker,,,193,both,990541
1684401,Kerim Alajbegovic,Bosnia and Herzegovina,10106,2007-09-21,left winger,8178,Bayer Leverkusen,185,left,13792183
1726288,Mladen Jurkas,Bosnia and Herzegovina,10106,2007-10-07,keeper,10116,Borac Banja Luka,193,right,
304345,Sead Kolasinac,Bosnia and Herzegovina,10106,1993-06-20,center back,8524,Atalanta,183,left,2634142
388903,Haris Tabakovic,Bosnia and Herzegovina,10106,1994-06-20,striker,10013,Salzburg,196,right,2192417
466867,Nikola Vasilj,Bosnia and Herzegovina,10106,1995-12-02,keeper,8152,St. Pauli,194,right,2276621
541551,Ivan Sunjic,Bosnia and Herzegovina,10106,1996-10-09,defensive midfielder,2137,Pafos FC,184,right,831449
639558,Amir Hadziahmetovic,Bosnia and Herzegovina,10106,1997-03-08,defensive midfielder,10188,Beşiktaş,179,right,2030424
653982,Stjepan Radeljic,Bosnia and Herzegovina,10106,1997-09-05,center back,10156,Dinamo Zagreb,201,left,1388098
660148,Dzenis Burnic,Bosnia and Herzegovina,10106,1998-05-22,central midfielder,8295,Karlsruher SC,183,left,607801
725655,Nikola Katic,Bosnia and Herzegovina,10106,1996-10-10,center back,10189,Schalke 04,194,right,985683
797797,Dennis Hadzikadunic,Bosnia and Herzegovina,10106,1998-07-09,center back,8705,FC Rostov,186,right,816156
840241,Ermedin Demirovic,Bosnia and Herzegovina,10106,1998-03-25,striker,10269,VfB Stuttgart,184,right,19671986
857436,Nihad Mujakic,Bosnia and Herzegovina,10106,1998-04-15,center back,281467,Erzurumspor FK,189,left,1121576
857661,Martin Zlomislic,Bosnia and Herzegovina,10106,1998-08-16,keeper,7981,Qarabag FK,190,right,1247096
958010,Amar Dedic,Bosnia and Herzegovina,10106,2002-08-18,right back,9772,Benfica,180,right,16819758
1070712,Josko Gvardiol,Croatia,10155,2002-01-23,center back,8456,Manchester City,185,left,68240274
1077684,Ivor Pandur,Croatia,10155,2000-03-25,keeper,8548,Rangers,187,right,2390467
1186228,Josip Sutalo,Croatia,10155,2000-02-28,center back,8593,Ajax,190,right,15114820
1199714,Marco Pasalic,Croatia,10155,2000-09-14,right midfielder,267810,Orlando City,177,left,5582824
1210893,Igor Matanovic,Croatia,10155,2003-03-31,striker,8358,Freiburg,194,right,11196113
1215064,Martin Baturina,Croatia,10155,2003-02-16,left winger,10171,Como,172,right,21623619
1300358,Toni Fruk,Croatia,10155,2001-03-09,attacking midfielder,10162,Rijeka,178,left,7580516
1382000,Petar Sucic,Croatia,10155,2003-10-25,central midfielder,8636,Inter,183,right,31443413
1413996,Luka Vuskovic,Croatia,10155,2007-02-24,center back,10204,Brighton & Hove Albion,193,right,35441761
163670,Ivan Perisic,Croatia,10155,1989-02-02,left winger,8640,PSV Eindhoven,186,both,1024233
173461,Andrej Kramaric,Croatia,10155,1991-06-19,attacking midfielder,8226,Hoffenheim,177,right,2497081
239219,Mateo Kovacic,Croatia,10155,1994-05-06,defensive midfielder,8456,Manchester City,178,right,10823010
251269,Ante Budimir,Croatia,10155,1991-07-22,striker,8371,Osasuna,190,left,2344793
31097,Luka Modric,Croatia,10155,1985-09-09,central midfielder,8564,Milan,172,right,2192193
383971,Dominik Livakovic,Croatia,10155,1995-01-09,keeper,8695,Fenerbahçe,188,right,3113075
446266,Mario Pasalic,Croatia,10155,1995-02-09,defensive midfielder,8524,Atalanta,186,right,5067337
557677,Nikola Vlasic,Croatia,10155,1997-10-04,attacking midfielder,9804,Torino,178,right,7732113
557799,Duje Caleta-Car,Croatia,10155,1996-09-17,center back,9748,Lyon,186,right,2057659
616170,Martin Erlic,Croatia,10155,1998-01-24,center back,8113,FC Midtjylland,192,right,1940830
641595,Nikola Moro,Croatia,10155,1998-03-12,defensive midfielder,9857,Bologna,183,right,5085222
643448,Kristijan Jakic,Croatia,10155,1997-05-14,defensive midfielder,8406,Augsburg,181,right,5036733
709796,Petar Musa,Croatia,10155,1998-03-04,striker,6399,FC Dallas,190,right,6358766
831474,Marin Pongracic,Croatia,10155,1997-09-11,center back,8535,Fiorentina,189,right,10262311
873557,Dominik Kotarski,Croatia,10155,2000-02-10,keeper,8391,FC København,186,right,6727996
950824,Josip Stanisic,Croatia,10155,2000-04-02,right back,9823,Bayern München,186,both,35784290
959597,Luka Sucic,Croatia,10155,2002-09-08,attacking midfielder,8560,Real Sociedad,185,left,12302458
1001335,Nabil Emad Dunga,Egypt,10255,1996-04-06,central midfielder,1523707,Al Najma,179,right,550618
1022128,Hamdi Fathy,Egypt,10255,1994-09-29,center back,101901,Al-Wakrah,180,right,927834
1179331,Mohamed Abdelmonem,Egypt,10255,1999-02-01,center back,9831,Nice,183,right,1880514
1228546,Mostafa Ahmed Shobeir,Egypt,10255,2000-03-17,keeper,101745,Al Ahly SC,185,right,
1272436,Ibrahim Adel,Egypt,10255,2001-04-23,left winger,10202,Nordsjælland,178,right,1962650
1291391,Mahmoud Saber,Egypt,10255,2001-07-30,central midfielder,517894,Pyramids FC,170,right,869864
1384425,Hossam Abdelmaguid,Egypt,10255,2001-04-30,center back,80591,Zamalek SC,193,right,1416047
1418549,Marwan Ateya,Egypt,10255,1998-08-12,defensive midfielder,101745,Al Ahly SC,170,right,1900212
1426403,Mostafa Ziko,Egypt,10255,1997-04-27,left winger,517894,Pyramids FC,179,right,
1689101,Tarek Alaa,Egypt,10255,2002-01-05,right back,517894,Pyramids FC,178,right,403035
1689371,Mohamed Alaa,Egypt,10255,1999-09-01,keeper,178268,El Gouna FC,188,right,249585
1708842,Hamza Abdelkarim,Egypt,10255,2008-01-01,striker,161774,Barca Atletic,182,both,
292462,Mohamed Salah,Egypt,10255,1992-06-15,right winger,,,175,left,35103349
505872,Ramy Rabia,Egypt,10255,1993-05-20,center back,102117,Al-Ain,183,right,488977
513492,Trezeguet,Egypt,10255,1994-10-01,left winger,101745,Al Ahly SC,181,right,1900324
532766,Zizo,Egypt,10255,1996-01-10,right winger,101745,Al Ahly SC,180,right,2243623
533403,Yasser Ibrahim,Egypt,10255,1993-02-10,center back,101745,Al Ahly SC,185,right,264408
546550,Mohamed El Shenawy,Egypt,10255,1988-12-18,keeper,101745,Al Ahly SC,191,right,350095
560416,Karim Hafez,Egypt,10255,1996-03-12,left back,517894,Pyramids FC,175,left,324191
653688,Al Mahdi Soliman,Egypt,10255,1987-06-08,keeper,80591,Zamalek SC,189,right,263284
660213,Mohamed Hany,Egypt,10255,1996-02-02,right back,101745,Al Ahly SC,180,right,958997
839204,Omar Marmoush,Egypt,10255,1999-02-07,striker,8456,Manchester City,183,right,54951970
849334,Ahmed Abou El Fotouh,Egypt,10255,1998-03-22,left back,80591,Zamalek SC,175,left,672214
906944,Mohanad Lasheen,Egypt,10255,1996-05-29,defensive midfielder,517894,Pyramids FC,179,right,1594194
971787,Haissem Hassan,Egypt,10255,2002-02-08,right winger,8670,Real Oviedo,173,left,3400496
979376,Emam Ashour,Egypt,10255,1998-02-20,attacking midfielder,101745,Al Ahly SC,181,right,1935194
1050160,Sontje Hansen,Curacao,287981,2002-05-18,right winger,8549,Middlesbrough,172,right,3521355
1125997,Shurandy Sambo,Curacao,287981,2001-08-19,right back,8191,Burnley,174,right,1184484
1180735,Arjany Martha,Curacao,287981,2003-09-04,right winger,8119,Rotherham United,180,left,616278
1180784,Jearl Margaritha,Curacao,287981,2000-04-10,left winger,8475,SK Beveren,181,right,645274
1210947,Jeremy Antonisse,Curacao,287981,2002-03-29,left winger,488099,Kifisia FC,180,right,652084
1240833,Tyrick Bodak,Curacao,287981,2002-05-15,keeper,6414,Telstar,190,right,471386
1243246,Livano Comenencia,Curacao,287981,2004-02-03,central midfielder,10243,FC Zürich,191,right,814218
1335315,Deveron Fonville,Curacao,287981,2003-05-16,center back,8464,NEC Nijmegen,178,left,1069982
1439121,Tyrese Noslin,Curacao,287981,2002-09-11,right wing-back,8283,Barnsley,182,right,974002
150242,Eloy Room,Curacao,287981,1989-02-06,keeper,721896,Miami FC,189,right,66931
183500,Leandro Bacuna,Curacao,287981,1991-08-21,central midfielder,1281818,Igdir FK,187,right,149924
289441,Jürgen Locadia,Curacao,287981,1993-11-07,striker,721896,Miami FC,185,right,99318
352358,Brandley Kuwas,Curacao,287981,1992-09-19,striker,6601,FC Volendam,178,left,428769
380942,Gervane Kastaneer,Curacao,287981,1996-06-09,striker,165229,Terengganu,176,right,81869
389845,Joshua Brenet,Curacao,287981,1994-03-20,right back,10182,Kayserispor,181,right,626642
467479,Riechedly Bazoer,Curacao,287981,1996-10-12,center back,,,184,right,1152541
614574,Juninho Bacuna,Curacao,287981,1997-08-07,defensive midfielder,4081,Gaziantep FK,178,right,1162292
643232,Kenji Gorré,Curacao,287981,1994-09-29,left winger,10185,Maccabi Haifa,174,right,390897
671327,Sherel Floranus,Curacao,287981,1998-08-23,left back,6413,PEC Zwolle,181,right,665131
708738,Juriën Gaari,Curacao,287981,1993-12-23,center back,150414,Abha,183,right,205356
751066,Tahith Chong,Curacao,287981,1999-12-04,right midfielder,8657,Sheffield United,185,left,2279433
794244,Armando Obispo,Curacao,287981,1999-03-05,center back,8640,PSV Eindhoven,184,left,1895338
873856,Trevor Doornbusch,Curacao,287981,1999-07-06,keeper,9839,VVV-Venlo,188,right,154603
875845,Kevin Felida,Curacao,287981,1999-11-11,central midfielder,9835,FC Den Bosch,174,right,195116
924844,Roshon van Eijma,Curacao,287981,1998-06-09,center back,10219,RKC Waalwijk,186,right,135173
938524,Godfried Roemeratoe,Curacao,287981,1999-08-19,central midfielder,10219,RKC Waalwijk,180,right,160525
1020026,Sebastián Cáceres,Uruguay,5796,1999-08-18,center back,6576,CF America,180,right,2493120
1031656,Maxi Araújo,Uruguay,5796,2000-02-15,left back,9768,Sporting CP,180,left,22609122
1032811,Federico Viñas,Uruguay,5796,1998-06-30,striker,1841,Leon,180,left,2430811
1035614,Manuel Ugarte,Uruguay,5796,2001-04-11,defensive midfielder,10260,Manchester United,182,right,37761001
1053963,Juan Sanabria,Uruguay,5796,2000-03-29,left back,6606,Real Salt Lake,172,left,2471238
1070776,Rodrigo Zalazar,Uruguay,5796,1999-08-12,right winger,9768,Sporting CP,178,right,20435681
1073402,Facundo Pellistri,Uruguay,5796,2001-12-20,right winger,10200,Panathinaikos,174,right,5768603
1137909,Emiliano Martínez,Uruguay,5796,1999-08-17,defensive midfielder,10283,Palmeiras,185,right,7632724
401095,Rodrigo Aguirre,Uruguay,5796,1994-10-01,striker,8561,Tigres,182,left,1662173
438647,Giorgian de Arrascaeta,Uruguay,5796,1994-06-01,attacking midfielder,9770,Flamengo,173,right,12963842
465614,Guillermo Varela,Uruguay,5796,1993-03-24,right back,9770,Flamengo,173,right,862229
474589,José Giménez,Uruguay,5796,1995-01-20,center back,9906,Atletico Madrid,185,right,11398208
553476,Sergio Rochet,Uruguay,5796,1993-03-23,keeper,8702,Internacional,189,right,1230105
56829,Fernando Muslera,Uruguay,5796,1986-06-16,keeper,10094,Estudiantes,190,right,692539
620618,Rodrigo Bentancur,Uruguay,5796,1997-06-25,defensive midfielder,8586,Tottenham Hotspur,187,right,18974677
729093,Mathías Olivera,Uruguay,5796,1997-10-31,center back,9875,Napoli,185,left,15869654
743533,Federico Valverde,Uruguay,5796,1998-07-22,right back,8633,Real Madrid,182,right,116367199
751198,Nicolás de la Cruz,Uruguay,5796,1997-06-01,defensive midfielder,9770,Flamengo,167,right,9303741
840184,Matías Viña,Uruguay,5796,1997-11-09,left back,10076,River Plate,180,left,2526588
840212,Agustín Canobbio,Uruguay,5796,1998-10-01,right winger,9863,Fluminense,175,right,3939488
848027,Santiago Mele,Uruguay,5796,1997-09-06,keeper,7849,Monterrey,184,right,1323246
848034,Santiago Bueno,Uruguay,5796,1998-11-09,center back,8602,Wolverhampton Wanderers,189,right,12996933
861661,Joaquín Piquerez,Uruguay,5796,1998-08-24,left back,10283,Palmeiras,184,left,13161262
921253,Ronald Araujo,Uruguay,5796,1999-03-07,center back,8634,Barcelona,192,right,28100997
941660,Brian Rodríguez,Uruguay,5796,2000-05-20,left winger,6576,CF America,174,right,7220714
950561,Darwin Núñez,Uruguay,5796,1999-06-24,striker,2529,Al Hilal,187,right,23994477
1023943,Jacob Shaffelburg,Canada,5810,1999-11-26,left winger,867280,Los Angeles FC,178,left,1611954
1026105,Dayne St. Clair,Canada,5810,1997-05-09,keeper,960720,Inter Miami CF,191,left,1710536
1026135,Tajon Buchanan,Canada,5810,1999-02-08,right midfielder,10205,Villarreal,183,right,11527839
1055426,Alistair Johnston,Canada,5810,1998-10-08,right back,9925,Celtic,180,right,7043743
1082106,Jayden Nelson,Canada,5810,2002-09-26,left winger,1218886,Austin FC,170,right,1426915
1100258,Joel Waterman,Canada,5810,1996-01-24,center back,6397,Chicago Fire FC,188,right,1197678
1216798,Nathan Saliba,Canada,5810,2004-02-07,defensive midfielder,8635,Anderlecht,173,right,5434016
1252132,Promise David,Canada,5810,2001-07-03,striker,7978,Union St.Gilloise,196,right,15127899
1288119,Ismaël Koné,Canada,5810,2002-06-16,central midfielder,7943,Sassuolo,188,right,18781599
1338740,Tani Oluwaseyi,Canada,5810,2000-05-15,striker,10205,Villarreal,188,left,7451302
1359536,Ali Ahmed,Canada,5810,2000-10-10,left winger,9850,Norwich City,180,right,2450364
1399943,Luc De Fougerolles,Canada,5810,2005-10-12,center back,860801,Fulham U21,183,right,1369153
1415372,Owen Goodman,Canada,5810,2003-11-27,keeper,1183385,Crystal Palace U18,193,left,666172
1440009,Moïse Bombito,Canada,5810,2000-03-30,center back,9831,Nice,191,right,1385265
1494508,Niko Sigur,Canada,5810,2003-09-09,right back,10154,Hajduk Split,180,right,2504943
432605,Jonathan Osorio,Canada,5810,1992-06-12,defensive midfielder,56453,Toronto FC,175,both,507678
464919,Maxime Crépeau,Canada,5810,1994-05-11,keeper,267810,Orlando City,185,right,1005643
544312,Cyle Larin,Canada,5810,1995-04-17,striker,8466,Southampton,187,right,2034632
729506,Richie Laryea,Canada,5810,1995-01-07,left back,56453,Toronto FC,175,right,484011
751202,Alphonso Davies,Canada,5810,2000-11-02,left back,9823,Bayern München,183,left,40740500
789598,Alfie Jones,Canada,5810,1997-10-07,center back,8549,Middlesbrough,191,right,4238390
816223,Stephen Eustaquio,Canada,5810,1996-12-21,central midfielder,9773,FC Porto,178,right,4566598
847629,Derek Cornelius,Canada,5810,1997-11-25,center back,8592,Marseille,187,left,2300363
932308,Liam Millar,Canada,5810,1999-09-27,left winger,8667,Hull City,185,right,1657933
939569,Jonathan David,Canada,5810,2000-01-14,striker,9885,Juventus,175,both,32860763
943428,Mathieu Choinière,Canada,5810,1999-02-07,central midfielder,867280,Los Angeles FC,175,right,414779
1028896,Ali Olwan,Jordan,5816,2000-03-26,striker,101905,Al-Sailiya,182,right,412812
1033300,Mo Abualnadi,Jordan,5816,2001-02-08,center back,1515102,Corvinul Hunedoara,185,left,110239
1036253,Noor Al Rawabdeh,Jordan,5816,1997-02-24,central midfielder,165223,Selangor,182,right,
1059129,Mohammad Abuzraiq,Jordan,5816,1997-12-30,right winger,102049,Raja Casablanca,169,left,
1179369,Saed Al-Rosan,Jordan,5816,1997-02-01,center back,101684,Ethad All Ramtha,186,right,
1195369,Nizar Al Rashdan,Jordan,5816,1999-03-23,central midfielder,101900,Qatar SC,183,right,218352
1202924,Ibrahim Saadeh,Jordan,5816,2000-04-27,central midfielder,101686,Al-Jazeera,182,right,200023
1213678,Amer Jamous,Jordan,5816,2002-07-03,central midfielder,101659,Al Zawraa,177,right,
1247001,Mohannad Abu Taha,Jordan,5816,2003-02-02,left wing-back,101656,Al Quwa Al Jawiya,173,left,193226
1312681,Abdallah Nasib,Jordan,5816,1994-02-25,center back,101688,Al-Hussein SC,185,right,
1350517,Mohammad Abu Hasheesh,Jordan,5816,1995-05-09,left midfielder,191814,Zakho,177,left,111363
1554109,Husam Abu Dahab,Jordan,5816,2000-05-13,center back,101665,Al-Faisaly,186,left,
1554110,Nour Bani Attiah,Jordan,5816,1993-01-25,keeper,101665,Al-Faisaly,179,right,
1642793,Ali Al-Azaizeh,Jordan,5816,2004-04-13,right midfielder,101718,Kazma,178,left,307980
1823348,Odeh Fakhouri,Jordan,5816,2005-11-20,left midfielder,517894,Pyramids FC,180,right,
1902793,Mohammad Abu Ghoush,Jordan,5816,2005-07-13,defender,0,Shabab Al Ordon Al Quadisiya,183,left,
546201,Ehsan Haddad,Jordan,5816,1994-02-05,right wing-back,101688,Al-Hussein SC,185,right,
546203,Rajaei Ayed,Jordan,5816,1993-07-25,central midfielder,101688,Al-Hussein SC,179,right,
600844,Mohammad Al-Daoud,Jordan,5816,1992-04-12,midfielder,134185,Al-Salt,177,right,
674520,Mahmoud Al Mardi,Jordan,5816,1993-10-06,left winger,101688,Al-Hussein SC,179,right,
734654,Yazeed Abulaila,Jordan,5816,1993-01-08,keeper,101688,Al-Hussein SC,188,right,
813055,Mousa Tamari,Jordan,5816,1997-06-10,left midfielder,9851,Rennes,178,left,4653544
847766,Saleem Obaid,Jordan,5816,1992-01-17,center back,101688,Al-Hussein SC,187,left,
852168,Yazan Al Arab,Jordan,5816,1996-01-31,center back,92630,FC Seoul,185,left,654245
915790,Abdullah Al Fakhouri,Jordan,5816,2000-01-22,keeper,101690,Al-Wehdat,188,right,
1042511,Aimar Sher,Iraq,5819,2002-12-20,defensive midfielder,8509,Sarpsborg 08,175,right,1046801
1092563,Hussein Ali,Iraq,5819,2002-03-01,right back,8023,Pogoń Szczecin,180,right,307485
1113688,Ali Al Hamadi,Iraq,5819,2002-03-01,striker,9902,Ipswich Town,187,right,1357832
1132570,Ahmed Basil Fadhil,Iraq,5819,1996-08-19,keeper,101655,Al Shorta,186,both,
1132572,Ali Yousif,Iraq,5819,1996-01-19,forward,101660,Al Talaba,180,right,
1138592,Zidane Iqbal,Iraq,5819,2003-04-27,defensive midfielder,278960,Jong FC Utrecht,181,right,1264124
1162514,Marko Lawk Farji,Iraq,5819,2004-03-16,left winger,7881,Venezia,184,right,1294373
1199113,Merchas Doski,Iraq,5819,1999-12-07,left back,6033,Viktoria Plzen,173,left,1006854
1224691,Ahmed Qasem,Iraq,5819,2003-07-12,left midfielder,915807,Nashville SC,183,left,2787348
1235623,Youssef Amyn,Iraq,5819,2003-08-21,right midfielder,7797,AEK Larnaca,175,right,324616
1333336,Manaf Younis,Iraq,5819,1996-11-16,center back,101655,Al Shorta,190,right,
1420369,Zaid Tahseen,Iraq,5819,2001-01-29,center back,101656,Al Quwa Al Jawiya,193,right,186354
1478238,Ali Jasim,Iraq,5819,2004-01-20,left winger,10171,Como,178,right,445355
1554123,Mustafa Saadoun,Iraq,5819,2001-05-25,right back,101655,Al Shorta,182,right,
1606279,Akam Hashem,Iraq,5819,1998-08-16,center back,101659,Al Zawraa,184,left,
1642810,Ahmed Maknzi,Iraq,5819,2001-09-24,left back,1680577,Al-Karma,183,left,
1642820,Zaid Ismael,Iraq,5819,2002-01-03,central midfielder,101660,Al Talaba,185,right,
320139,Frans Putros,Iraq,5819,1993-07-14,central midfielder,165196,Persib Bandung,181,right,59148
502481,Rebin Sulaka,Iraq,5819,1992-04-12,center back,165255,Port FC,192,right,71318
533495,Fahad Talib,Iraq,5819,1994-10-21,keeper,101660,Al Talaba,193,right,
578761,Jalal Hassan,Iraq,5819,1991-05-18,keeper,101659,Al Zawraa,185,right,
674332,Ayman Hussein,Iraq,5819,1996-03-22,striker,1680577,Al-Karma,189,right,192052
858340,Amir Al-Ammari,Iraq,5819,1997-07-27,central midfielder,2186,Cracovia,180,left,625761
926484,Mohanad Ali,Iraq,5819,2000-06-20,striker,391664,Dibba Al Fujairah,183,right,1040176
941579,Kevin Yakob,Iraq,5819,2000-10-10,central midfielder,8071,AGF,184,right,481491
942834,Ibrahim Bayesh,Iraq,5819,2000-05-01,right midfielder,102118,Al-Dhafra,183,right,
1013276,Callan Elliot,New Zealand,5820,1999-07-07,right back,1642068,Auckland FC,177,right,227223
1034995,Ben Waine,New Zealand,5820,2001-06-11,striker,9799,Port Vale,179,right,463227
1053731,Nando Pijnaker,New Zealand,5820,1999-02-25,center back,1642068,Auckland FC,191,left,197573
1053736,Elijah Just,New Zealand,5820,2000-05-01,attacking midfielder,9927,Motherwell,174,left,970248
115025,Tommy Smith,New Zealand,5820,1990-03-31,center back,5763,Braintree Town,185,left,50000
1209597,Marko Stamenic,New Zealand,5820,2002-02-19,defensive midfielder,10003,Swansea City,188,right,2939396
1257745,Benjamin Old,New Zealand,5820,2002-08-13,left back,9853,Saint-Etienne,173,left,874403
1272118,Alex Paulsen,New Zealand,5820,2002-07-04,keeper,9927,Motherwell,183,right,1004887
128949,Michael Boxall,New Zealand,5820,1988-08-18,center back,207242,Minnesota United,188,right,104588
1325761,Finn Surman,New Zealand,5820,2003-09-23,center back,307690,Portland Timbers,190,right,1360702
1460327,Jesse Randall,New Zealand,5820,2002-08-19,left midfielder,1642068,Auckland FC,176,right,520609
1565865,Lachlan Bayliss,New Zealand,5820,2002-07-24,attacking midfielder,1642068,Auckland FC,178,right,316287
169719,Chris Wood,New Zealand,5820,1991-12-07,striker,10203,Nottingham Forest,191,right,5447184
315201,Max Crocombe,New Zealand,5820,1993-08-12,keeper,10004,Millwall,194,right,652638
324305,Tim Payne,New Zealand,5820,1994-01-10,right back,6619,Olimpia,179,right,163817
496356,Ryan Thomas,New Zealand,5820,1994-12-20,defensive midfielder,6413,PEC Zwolle,174,right,510759
519240,Alex Rufer,New Zealand,5820,1996-06-12,central midfielder,78785,Wellington Phoenix,184,right,219025
676431,Logan Rogerson,New Zealand,5820,1998-05-28,right midfielder,1642068,Auckland FC,182,right,211639
724531,Sarpreet Singh,New Zealand,5820,1999-02-20,attacking midfielder,676140,TSC Backa Topola,180,left,179554
825593,Francis de Vries,New Zealand,5820,1994-11-28,left back,1642068,Auckland FC,188,left,229464
848317,Michael Woud,New Zealand,5820,1999-01-16,keeper,1642068,Auckland FC,196,left,233750
848345,Joe Bell,New Zealand,5820,1999-04-27,defensive midfielder,8478,Viking,182,right,1631846
848352,Callum McCowatt,New Zealand,5820,1999-04-30,attacking midfielder,8415,Silkeborg,179,right,1473464
919671,Liberato Cacace,New Zealand,5820,2000-09-27,left wing-back,9841,Wrexham,184,left,1993062
96488,Kosta Barbarouses,New Zealand,5820,1990-02-19,striker,323834,Western Sydney Wanderers FC,171,both,176121
1054027,Carlos Dos Santos,Cape Verde,5888,2000-08-24,keeper,1701119,San Diego FC,194,right,652094
1165477,Telmo Arcanjo,Cape Verde,5888,2001-06-21,right winger,7844,Vitoria de Guimaraes,180,left,1896676
1175733,Kelvin Pires,Cape Verde,5888,2000-06-05,center back,162162,SJK,193,right,166193
1205410,Yannick Semedo,Cape Verde,5888,1995-12-29,central midfielder,6004,Farense,171,right,
1241301,João Paulo,Cape Verde,5888,1998-05-26,left back,9723,FCSB,180,left,400485
1241302,Gilson Benchimol,Cape Verde,5888,2001-12-29,striker,1068364,Akron Togliatti,177,right,814117
1309634,Dailon Livramento,Cape Verde,5888,2001-05-04,striker,9876,Hellas Verona,185,right,798402
1441786,Sidny Lopes Cabral,Cape Verde,5888,2002-09-18,left back,9752,Trabzonspor,170,both,1614076
1460591,Wagner Pina,Cape Verde,5888,2002-11-03,right back,9752,Trabzonspor,180,right,9371528
1524518,Hélio Varela,Cape Verde,5888,2002-05-03,left winger,7855,Maccabi Tel Aviv,176,right,1053773
164062,Stopira,Cape Verde,5888,1988-05-20,center back,212820,Torreense,180,left,216742
172615,Ryan Mendes,Cape Verde,5888,1990-01-08,right winger,1281818,Igdir FK,178,right,142222
230134,Roberto Lopes,Cape Verde,5888,1992-06-17,center back,4131,Shamrock Rovers,174,right,50000
302912,Garry Rodrigues,Cape Verde,5888,1990-11-27,right winger,8003,Apollon Limassol,173,right,208696
422149,Vozinha,Cape Verde,5888,1986-06-03,keeper,9774,Chaves,188,right,179753
444000,Steven Moreira,Cape Verde,5888,1994-08-13,center back,6001,Columbus Crew,178,right,722005
496648,Diney Borges,Cape Verde,5888,1995-01-17,center back,102124,Sharjah Cultural Club,185,right,691510
665167,Laros Duarte,Cape Verde,5888,1997-02-28,defensive midfielder,355346,Puskas FC Academy,180,right,654439
671326,Nuno da Costa,Cape Verde,5888,1991-02-10,striker,1933,Başakşehir,184,right,415170
680905,Jamiro Monteiro,Cape Verde,5888,1993-11-23,central midfielder,8464,NEC Nijmegen,175,right,418882
785716,Jovane Cabral,Cape Verde,5888,1998-06-14,left winger,9769,Gremio,174,right,484392
798069,Deroy Duarte,Cape Verde,5888,1999-07-04,defensive midfielder,210173,Ludogorets Razgrad,184,right,911965
865144,Márcio Rosa,Cape Verde,5888,1997-02-23,keeper,46475,Montana,186,right,100181
873832,Willy Semedo,Cape Verde,5888,1994-04-27,left winger,8044,Omonia Nicosia,185,right,578270
890503,Kevin Pina,Cape Verde,5888,1997-01-27,defensive midfielder,168719,FC Krasnodar,190,both,2177020
922877,Logan Costa,Cape Verde,5888,2001-04-01,defender,10205,Villarreal,188,right,19435661
1053982,Salah Zakaria,Qatar,5902,1999-04-24,keeper,203826,Al-Duhail SC,189,right,254525
1053987,Yusuf Abdurisag,Qatar,5902,1999-08-06,right winger,101895,Al-Sadd,175,right,296713
117539,Hassan Al Haydos,Qatar,5902,1990-12-11,right winger,101895,Al-Sadd,174,right,206771
1195865,Jassem Gaber,Qatar,5902,2002-02-20,defensive midfielder,101898,Al-Rayyan,181,right,432496
1210913,Ahmed Al Ganehi,Qatar,5902,2000-09-22,right winger,101898,Al-Rayyan,178,right,354876
1213141,Mahmoud Abunada,Qatar,5902,2000-02-05,keeper,101898,Al-Rayyan,191,left,323175
1432180,Ayoub Al Oui,Qatar,5902,2005-03-11,right back,101897,Al-Gharafa,181,right,
149583,Lucas Mendes,Qatar,5902,1990-07-03,center back,101901,Al-Wakrah,184,left,251242
1553870,Mohammad Al Manai,Qatar,5902,2002-10-25,attacking midfielder,101904,Al-Shamal,180,right,515927
1642780,Al Hashmi Al Hussain,Qatar,5902,2003-08-15,center back,101899,Al-Arabi,184,right,319029
1648351,Tahsin Mohammed,Qatar,5902,2006-06-16,right winger,203826,Al-Duhail SC,166,right,
1839745,Issa Laye,Qatar,5902,1997-12-22,center back,101899,Al-Arabi,188,right,262639
264096,Ahmed Alaa,Qatar,5902,1993-01-31,striker,101898,Al-Rayyan,177,right,291553
